Date,Open,High,Low,Close,Volume,Adj Close
2014-03-28,4391.709961,4411.379883,4388.160156,4411.259766,99527500,4411.259766
2014-03-27,4374.939941,4390.169922,4359.290039,4379.060059,135638200,4379.060059
2014-03-26,4358.040039,4398.47998,4353.859863,4385.149902,100125800,4385.149902
2014-03-25,4286.759766,4351.609863,4286.759766,4344.120117,115775900,4344.120117
2014-03-24,4321.990234,4332.169922,4266.97998,4276.339844,130239400,4276.339844
2014-03-21,4333.450195,4353.390137,4323.27002,4335.279785,181677900,4335.279785
2014-03-20,4277.120117,4328.180176,4261.419922,4327.910156,144369900,4327.910156
2014-03-19,4312.870117,4329.47998,4295.060059,4308.060059,102362300,4308.060059
2014-03-18,4264.339844,4341.839844,4250.470215,4313.259766,125862400,4313.259766
2014-03-17,4216.910156,4277.060059,4211.620117,4271.959961,105750500,4271.959961
2014-03-14,4220.649902,4236.580078,4183.00,4216.370117,184194100,4216.370117
2014-03-13,4315.390137,4319.640137,4250.509766,4250.509766,112881900,4250.509766
2014-03-12,4322.759766,4327.850098,4273.379883,4306.259766,123684500,4306.259766
2014-03-11,4384.740234,4386.72998,4343.950195,4349.720215,102575400,4349.720215
2014-03-10,4365.490234,4417.799805,4346.830078,4370.839844,129388400,4370.839844
2014-03-07,4416.160156,4432.50,4364.200195,4366.419922,157180000,4366.419922
2014-03-06,4408.129883,4431.160156,4402.160156,4417.040039,147376000,4417.040039
2014-03-05,4384.609863,4402.120117,4377.649902,4391.25,106194600,4391.25
2014-03-04,4340.830078,4399.810059,4337.350098,4395.899902,125890900,4395.899902
2014-03-03,4338.790039,4346.950195,4288.439941,4290.870117,157761500,4290.870117
2014-02-28,4405.200195,4413.649902,4367.959961,4408.080078,120235300,4408.080078
2014-02-27,4400.660156,4408.22998,4354.950195,4396.390137,142607100,4396.390137
2014-02-26,4414.359863,4420.939941,4381.189941,4396.910156,113683200,4396.910156
2014-02-25,4406.419922,4416.160156,4383.240234,4414.549805,111757500,4414.549805
2014-02-24,4374.459961,4419.129883,4373.569824,4419.129883,95223800,4419.129883
2014-02-21,4369.839844,4383.149902,4353.149902,4381.060059,102371300,4381.060059
2014-02-20,4298.109863,4356.649902,4290.470215,4355.490234,122837400,4355.490234
2014-02-19,4321.649902,4352.720215,4312.799805,4341.100098,101227100,4341.100098
2014-02-18,4340.870117,4342.410156,4304.660156,4330.709961,91570300,4330.709961
2014-02-17,4345.580078,4352.540039,4330.00,4335.169922,62954100,4335.169922
2014-02-14,4320.149902,4340.379883,4304.990234,4340.140137,97863100,4340.140137
2014-02-13,4292.959961,4316.290039,4275.240234,4312.799805,111612600,4312.799805
2014-02-12,4295.790039,4324.319824,4288.009766,4305.50,118668600,4305.50
2014-02-11,4251.290039,4283.319824,4247.370117,4283.319824,137945000,4283.319824
2014-02-10,4247.580078,4251.379883,4229.069824,4237.129883,101803100,4237.129883
2014-02-07,4198.77002,4228.899902,4171.680176,4228.180176,139519300,4228.180176
2014-02-06,4138.970215,4200.580078,4122.75,4188.100098,234833600,4188.100098
2014-02-05,4111.669922,4136.609863,4098.689941,4117.790039,123523300,4117.790039
2014-02-04,4092.139893,4132.290039,4080.600098,4117.450195,135698700,4117.450195
2014-02-03,4160.279785,4184.950195,4104.660156,4107.75,119653500,4107.75
2014-01-31,4194.720215,4194.720215,4098.709961,4165.720215,144400500,4165.720215
2014-01-30,4160.209961,4195.540039,4123.660156,4180.02002,110023300,4180.02002
2014-01-29,4220.740234,4245.959961,4106.529785,4156.97998,156697700,4156.97998
2014-01-28,4171.47998,4198.200195,4153.819824,4185.290039,124485100,4185.290039
2014-01-27,4166.279785,4172.279785,4137.959961,4144.560059,138816400,4144.560059
2014-01-24,4283.600098,4292.140137,4154.950195,4161.470215,181128600,4161.470215
2014-01-23,4318.899902,4339.129883,4266.97998,4280.959961,121891000,4280.959961
2014-01-22,4338.410156,4347.02002,4308.069824,4324.97998,95595000,4324.97998
2014-01-21,4326.910156,4351.209961,4317.049805,4323.870117,113288700,4323.870117
2014-01-20,4320.810059,4333.319824,4314.049805,4322.859863,75947500,4322.859863
2014-01-17,4324.089844,4341.859863,4312.859863,4327.50,132673900,4327.50
2014-01-16,4333.299805,4334.959961,4312.830078,4319.27002,113299100,4319.27002
2014-01-15,4286.549805,4332.069824,4283.109863,4332.069824,116462900,4332.069824
2014-01-14,4226.689941,4274.200195,4213.569824,4274.200195,103190900,4274.200195
2014-01-13,4261.700195,4268.720215,4246.720215,4263.27002,103307900,4263.27002
2014-01-10,4246.529785,4269.379883,4233.290039,4250.600098,128366300,4250.600098
2014-01-09,4260.220215,4278.109863,4216.069824,4225.140137,137083700,4225.140137
2014-01-08,4269.459961,4272.069824,4245.560059,4260.959961,100876000,4260.959961
2014-01-07,4231.50,4266.959961,4215.589844,4262.680176,102867800,4262.680176
2014-01-06,4242.27002,4261.339844,4221.709961,4227.540039,68734800,4227.540039
2014-01-03,4238.759766,4258.890137,4228.850098,4247.649902,59137700,4247.649902
2014-01-02,4307.399902,4312.589844,4226.660156,4227.279785,86282800,4227.279785
2013-12-31,4280.759766,4297.22998,4280.759766,4295.950195,19638000,4295.950195
2013-12-30,4283.419922,4289.529785,4267.629883,4275.709961,65865100,4275.709961
2013-12-27,4245.640137,4279.279785,4237.200195,4277.649902,75689200,4277.649902
2013-12-24,4209.609863,4229.680176,4209.419922,4218.410156,18874800,4218.410156
2013-12-23,4199.919922,4215.290039,4187.950195,4215.290039,72498700,4215.290039
2013-12-20,4176.890137,4200.310059,4166.529785,4193.77002,193420900,4193.77002
2013-12-19,4146.439941,4184.330078,4143.600098,4154.27002,68178600,4154.27002
2013-12-18,4087.570068,4109.509766,4074.280029,4109.509766,88914200,4109.509766
2013-12-17,4100.759766,4100.759766,4068.639893,4068.639893,87590900,4068.639893
2013-12-16,4051.929932,4128.97998,4051.25,4119.879883,93624600,4119.879883
2013-12-13,4069.580078,4085.800049,4053.409912,4059.709961,74611100,4059.709961
2013-12-12,4077.97998,4090.189941,4056.370117,4069.120117,84997300,4069.120117
2013-12-11,4094.120117,4127.970215,4085.629883,4086.860107,91017900,4086.860107
2013-12-10,4126.620117,4144.799805,4091.139893,4091.139893,78886900,4091.139893
2013-12-09,4143.299805,4143.299805,4109.919922,4134.100098,77073800,4134.100098
2013-12-06,4110.850098,4140.680176,4082.139893,4129.370117,101580200,4129.370117
2013-12-05,4140.759766,4157.049805,4099.910156,4099.910156,101273400,4099.910156
2013-12-04,4184.299805,4192.529785,4120.100098,4148.52002,99698600,4148.52002
2013-12-03,4275.950195,4277.27002,4172.439941,4172.439941,113870100,4172.439941
2013-12-02,4294.649902,4309.310059,4273.419922,4285.810059,72972900,4285.810059
2013-11-29,4297.140137,4310.660156,4294.390137,4295.209961,70660600,4295.209961
2013-11-28,4291.560059,4311.810059,4289.430176,4302.419922,49972600,4302.419922
2013-11-27,4286.740234,4303.970215,4276.790039,4293.060059,89111400,4293.060059
2013-11-26,4295.990234,4304.870117,4277.569824,4277.569824,81270800,4277.569824
2013-11-25,4298.009766,4307.97998,4290.779785,4301.970215,64808400,4301.970215
2013-11-22,4264.959961,4285.029785,4250.779785,4278.529785,75800200,4278.529785
2013-11-21,4246.879883,4266.060059,4222.310059,4253.899902,77561300,4253.899902
2013-11-20,4263.140137,4290.819824,4248.580078,4268.370117,79458700,4268.370117
2013-11-19,4303.350098,4303.350098,4264.330078,4272.290039,69371900,4272.290039
2013-11-18,4289.220215,4336.609863,4277.209961,4320.680176,80574600,4320.680176
2013-11-15,4281.529785,4299.669922,4271.549805,4292.22998,93037300,4292.22998
2013-11-14,4285.859863,4294.149902,4257.509766,4283.910156,97078200,4283.910156
2013-11-13,4250.859863,4266.450195,4213.209961,4239.939941,86448400,4239.939941
2013-11-12,4289.02002,4297.939941,4263.779785,4263.779785,68895500,4263.779785
2013-11-11,4262.799805,4296.02002,4253.470215,4290.140137,56971900,4290.140137
2013-11-08,4254.299805,4267.75,4211.819824,4260.439941,108454500,4260.439941
2013-11-07,4282.97998,4356.279785,4269.290039,4280.990234,150594700,4280.990234
2013-11-06,4265.430176,4299.870117,4265.430176,4286.930176,85653100,4286.930176
2013-11-05,4296.560059,4296.950195,4232.959961,4253.339844,103977800,4253.339844
2013-11-04,4284.830078,4296.069824,4276.810059,4288.589844,60398200,4288.589844
2013-11-01,4302.029785,4305.259766,4266.970215,4273.189941,55272500,4273.189941
2013-10-31,4260.799805,4303.819824,4254.890137,4299.890137,94117200,4299.890137
2013-10-30,4272.549805,4309.919922,4264.580078,4274.109863,79788000,4274.109863
2013-10-29,4241.819824,4281.470215,4241.819824,4278.089844,80230900,4278.089844
2013-10-28,4287.890137,4288.859863,4236.029785,4251.609863,76895900,4251.609863
2013-10-25,4248.72998,4279.77002,4242.220215,4272.310059,85491700,4272.310059
2013-10-24,4271.509766,4281.029785,4259.839844,4275.689941,81353000,4275.689941
2013-10-23,4272.25,4274.759766,4249.609863,4260.660156,111605000,4260.660156
2013-10-22,4266.02002,4309.149902,4263.22998,4295.430176,98589500,4295.430176
2013-10-21,4285.709961,4286.149902,4267.540039,4276.919922,76389900,4276.919922
2013-10-18,4259.810059,4286.029785,4246.890137,4286.029785,97855900,4286.029785
2013-10-17,4233.879883,4242.410156,4204.740234,4239.640137,93448900,4239.640137
2013-10-16,4230.52002,4247.540039,4213.399902,4243.720215,103286100,4243.720215
2013-10-15,4239.209961,4261.740234,4232.129883,4256.02002,89147800,4256.02002
2013-10-14,4206.100098,4222.959961,4192.589844,4222.959961,68353200,4222.959961
2013-10-11,4227.310059,4227.540039,4209.120117,4219.97998,82964500,4219.97998
2013-10-10,4156.419922,4220.620117,4148.419922,4218.109863,112910700,4218.109863
2013-10-09,4127.419922,4162.25,4113.680176,4127.049805,100956600,4127.049805
2013-10-08,4160.879883,4172.180176,4133.189941,4133.529785,80755100,4133.529785
2013-10-07,4145.109863,4165.580078,4105.669922,4165.580078,70427600,4165.580078
2013-10-04,4127.339844,4176.259766,4124.669922,4164.25,73009600,4164.25
2013-10-03,4158.930176,4166.919922,4124.830078,4127.97998,70162300,4127.97998
2013-10-02,4177.620117,4180.790039,4136.790039,4158.160156,86634500,4158.160156
2013-10-01,4151.919922,4196.600098,4150.040039,4196.600098,81348300,4196.600098
2013-09-30,4141.549805,4150.439941,4120.240234,4143.439941,90782800,4143.439941
2013-09-27,4193.169922,4201.209961,4163.700195,4186.77002,74908000,4186.77002
2013-09-26,4199.02002,4202.399902,4170.669922,4186.720215,84538000,4186.720215
2013-09-25,4185.200195,4202.540039,4171.879883,4195.350098,82546800,4195.350098
2013-09-24,4174.859863,4206.299805,4174.259766,4195.609863,83359100,4195.609863
2013-09-23,4207.180176,4216.919922,4162.839844,4172.080078,87034800,4172.080078
2013-09-20,4194.939941,4219.899902,4193.919922,4203.660156,199054700,4203.660156
2013-09-19,4228.00,4228.00,4188.72998,4206.040039,121735400,4206.040039
2013-09-18,4147.459961,4170.399902,4134.439941,4170.399902,78450600,4170.399902
2013-09-17,4142.22998,4155.850098,4131.220215,4145.509766,79838200,4145.509766
2013-09-16,4154.189941,4162.669922,4138.339844,4152.220215,92101800,4152.220215
2013-09-13,4101.669922,4117.379883,4095.72998,4114.50,80926400,4114.50
2013-09-12,4117.640137,4121.319824,4095.209961,4106.629883,115335800,4106.629883
2013-09-11,4107.290039,4122.529785,4100.890137,4119.109863,94463300,4119.109863
2013-09-10,4071.030029,4119.97998,4067.159912,4116.640137,113480600,4116.640137
2013-09-09,4046.26001,4047.939941,4022.810059,4040.330078,76420300,4040.330078
2013-09-06,4000.540039,4049.189941,3985.77002,4049.189941,111738400,4049.189941
2013-09-05,3986.469971,4009.590088,3968.179932,4006.800049,103932100,4006.800049
2013-09-04,3981.879883,3987.879883,3927.629883,3980.419922,83843400,3980.419922
2013-09-03,4015.00,4015.00,3951.320068,3974.070068,93598000,3974.070068
2013-09-02,3974.790039,4014.50,3974.790039,4006.01001,67423200,4006.01001
2013-08-30,3986.22998,3988.929932,3933.780029,3933.780029,93756500,3933.780029
2013-08-29,3980.600098,3990.27002,3950.73999,3986.350098,81767500,3986.350098
2013-08-28,3955.419922,3976.110107,3934.790039,3960.459961,110503100,3960.459961
2013-08-27,4049.129883,4062.47998,3968.72998,3968.72998,108198400,3968.72998
2013-08-26,4072.780029,4072.780029,4037.969971,4067.129883,36474700,4067.129883
2013-08-23,4058.699951,4073.820068,4025.560059,4069.469971,60975400,4069.469971
2013-08-22,4018.25,4071.72998,4018.25,4059.120117,78639800,4059.120117
2013-08-21,4042.439941,4048.300049,4015.030029,4015.090088,67324800,4015.090088
2013-08-20,4067.209961,4067.899902,4005.469971,4028.929932,99059500,4028.929932
2013-08-19,4122.379883,4122.379883,4080.659912,4083.97998,63656900,4083.97998
2013-08-16,4092.77002,4123.890137,4077.52002,4123.890137,81788800,4123.890137
2013-08-15,4108.930176,4111.640137,4055.300049,4093.199951,67105100,4093.199951
2013-08-14,4099.330078,4122.160156,4091.580078,4114.200195,72401700,4114.200195
2013-08-13,4081.580078,4092.50,4075.449951,4092.50,73464100,4092.50
2013-08-12,4080.969971,4088.639893,4048.620117,4071.679932,71797900,4071.679932
2013-08-09,4073.77002,4087.72998,4049.870117,4076.550049,87489200,4076.550049
2013-08-08,4046.439941,4069.719971,4032.98999,4064.320068,81525100,4064.320068
2013-08-07,4024.639893,4043.550049,4010.629883,4038.48999,84145300,4038.48999
2013-08-06,4050.969971,4064.97998,4013.959961,4032.570068,102019000,4032.570068
2013-08-05,4049.159912,4062.780029,4040.340088,4049.969971,75312500,4049.969971
2013-08-02,4059.23999,4059.620117,4027.76001,4045.649902,90971300,4045.649902
2013-08-01,3996.810059,4044.50,3993.75,4042.72998,133956900,4042.72998
2013-07-31,3975.419922,4007.22998,3965.030029,3992.689941,98222000,3992.689941
2013-07-30,3983.879883,3998.159912,3966.030029,3986.610107,79142900,3986.610107
2013-07-29,3989.340088,3997.860107,3962.429932,3968.909912,89540800,3968.909912
2013-07-26,3979.949951,4002.350098,3960.52002,3968.840088,93854600,3968.840088
2013-07-25,3961.780029,3967.580078,3920.169922,3956.02002,101230000,3956.02002
2013-07-24,3931.23999,3976.50,3931.23999,3962.75,101852200,3962.75
2013-07-23,3952.550049,3955.550049,3923.090088,3923.090088,93653800,3923.090088
2013-07-22,3929.189941,3945.97998,3915.810059,3939.919922,67872400,3939.919922
2013-07-19,3914.76001,3925.320068,3900.100098,3925.320068,89217600,3925.320068
2013-07-18,3864.060059,3927.790039,3858.570068,3927.790039,91194000,3927.790039
2013-07-17,3858.530029,3883.090088,3821.550049,3872.02002,76429400,3872.02002
2013-07-16,3883.469971,3884.639893,3846.820068,3851.030029,65496000,3851.030029
2013-07-15,3867.080078,3893.26001,3862.840088,3878.580078,55995800,3878.580078
2013-07-12,3878.620117,3886.080078,3844.879883,3855.090088,72635000,3855.090088
2013-07-11,3885.439941,3888.189941,3855.050049,3868.97998,92621400,3868.97998
2013-07-10,3841.040039,3855.189941,3812.030029,3840.530029,73308600,3840.530029
2013-07-09,3840.659912,3858.540039,3832.159912,3843.560059,89875000,3843.560059
2013-07-08,3782.120117,3842.51001,3781.51001,3823.830078,76401000,3823.830078
2013-07-05,3811.169922,3837.389893,3753.850098,3753.850098,98157600,3753.850098
2013-07-04,3733.780029,3809.820068,3722.790039,3809.310059,111232600,3809.310059
2013-07-03,3708.290039,3708.909912,3668.77002,3702.01001,105048400,3702.01001
2013-07-02,3776.199951,3776.409912,3731.030029,3742.570068,77200400,3742.570068
2013-07-01,3761.570068,3786.409912,3724.530029,3767.47998,88607000,3767.47998
2013-06-28,3767.48999,3775.340088,3723.659912,3738.909912,118744800,3738.909912
2013-06-27,3722.409912,3780.560059,3704.179932,3762.189941,97420600,3762.189941
2013-06-26,3655.389893,3730.689941,3637.72998,3726.040039,109058400,3726.040039
2013-06-25,3642.570068,3655.620117,3618.580078,3649.820068,105236600,3649.820068
2013-06-24,3652.52002,3668.110107,3575.169922,3595.629883,133725200,3595.629883
2013-06-21,3718.929932,3744.25,3658.040039,3658.040039,170441400,3658.040039
2013-06-20,3778.330078,3783.199951,3696.449951,3698.929932,143397400,3698.929932
2013-06-19,3866.149902,3868.399902,3823.649902,3839.340088,84862200,3839.340088
2013-06-18,3848.97998,3870.870117,3837.040039,3860.550049,75693000,3860.550049
2013-06-17,3815.439941,3882.879883,3814.610107,3863.659912,88895600,3863.659912
2013-06-14,3823.199951,3830.689941,3793.50,3805.159912,77729800,3805.159912
2013-06-13,3747.649902,3804.25,3731.840088,3797.97998,104036400,3797.97998
2013-06-12,3805.149902,3835.48999,3791.709961,3793.699951,82900600,3793.699951
2013-06-11,3847.00,3849.360107,3780.389893,3810.560059,106952600,3810.560059
2013-06-10,3864.080078,3884.639893,3853.879883,3864.360107,67885400,3864.360107
2013-06-07,3821.070068,3889.550049,3800.850098,3872.590088,102233400,3872.590088
2013-06-06,3861.23999,3877.959961,3814.280029,3814.280029,92674800,3814.280029
2013-06-05,3903.590088,3915.709961,3852.439941,3852.439941,98550400,3852.439941
2013-06-04,3950.00,3962.419922,3919.669922,3925.830078,75275800,3925.830078
2013-06-03,3929.679932,3979.530029,3889.439941,3920.669922,93646600,3920.669922
2013-05-31,3992.350098,3995.790039,3938.189941,3948.590088,133511800,3948.590088
2013-05-30,3964.50,4018.969971,3963.689941,3996.310059,84607200,3996.310059
2013-05-29,4024.76001,4028.77002,3970.459961,3974.120117,91563600,3974.120117
2013-05-28,4005.830078,4072.23999,4004.27002,4050.560059,99488800,4050.560059
2013-05-27,3979.149902,3998.050049,3976.409912,3995.159912,39186400,3995.159912
2013-05-24,3982.26001,3997.129883,3942.060059,3956.790039,60558800,3956.790039
2013-05-23,3955.97998,3983.719971,3940.290039,3967.149902,127183600,3967.149902
2013-05-22,4036.48999,4058.72998,4009.26001,4051.110107,92980000,4051.110107
2013-05-21,4009.840088,4036.179932,3991.379883,4036.179932,87155000,4036.179932
2013-05-20,4005.790039,4022.850098,3993.120117,4022.850098,61728800,4022.850098
2013-05-17,3968.409912,4018.840088,3962.310059,4001.27002,148916000,4001.27002
2013-05-16,3967.699951,3984.280029,3957.77002,3979.070068,93967400,3979.070068
2013-05-15,3959.040039,3983.050049,3950.570068,3982.22998,93773200,3982.22998
2013-05-14,3949.899902,3966.060059,3922.199951,3966.060059,89435600,3966.060059
2013-05-13,3948.330078,3961.659912,3933.320068,3945.199951,75023600,3945.199951
2013-05-10,3932.429932,3971.919922,3930.360107,3953.830078,94890400,3953.830078
2013-05-09,3927.120117,3941.810059,3909.00,3928.580078,64145400,3928.580078
2013-05-08,3924.00,3957.060059,3919.189941,3956.280029,85164600,3956.280029
2013-05-07,3915.379883,3940.580078,3904.899902,3921.320068,105486400,3921.320068
2013-05-06,3909.48999,3915.590088,3897.72998,3907.040039,47146400,3907.040039
2013-05-03,3873.949951,3914.51001,3848.330078,3912.949951,109438000,3912.949951
2013-05-02,3828.620117,3888.97998,3819.040039,3858.76001,118408600,3858.76001
2013-04-30,3883.00,3886.449951,3843.370117,3856.75,101008600,3856.75
2013-04-29,3828.939941,3870.189941,3827.929932,3868.679932,86171400,3868.679932
2013-04-26,3821.98999,3828.139893,3788.469971,3810.050049,92558000,3810.050049
2013-04-25,3835.25,3854.409912,3825.610107,3840.469971,98405200,3840.469971
2013-04-24,3786.449951,3849.040039,3782.560059,3842.939941,141670400,3842.939941
2013-04-23,3655.649902,3783.050049,3655.070068,3783.050049,151079000,3783.050049
2013-04-22,3673.47998,3681.949951,3631.580078,3652.129883,88581400,3652.129883
2013-04-19,3633.330078,3657.97998,3613.969971,3651.959961,121170000,3651.959961
2013-04-18,3617.030029,3636.879883,3584.379883,3599.360107,132881000,3599.360107
2013-04-17,3707.050049,3711.469971,3591.320068,3599.22998,156357600,3599.22998
2013-04-16,3694.659912,3721.959961,3676.449951,3685.790039,107304000,3685.790039
2013-04-15,3728.689941,3747.669922,3684.850098,3710.47998,103653000,3710.47998
2013-04-12,3765.649902,3773.639893,3718.110107,3729.300049,100063800,3729.300049
2013-04-11,3739.899902,3788.860107,3736.530029,3775.659912,101183000,3775.659912
2013-04-10,3685.280029,3750.169922,3685.280029,3743.709961,125566400,3743.709961
2013-04-09,3688.22998,3701.929932,3655.919922,3670.719971,97491000,3670.719971
2013-04-08,3677.209961,3694.27002,3663.159912,3666.780029,79621800,3666.780029
2013-04-05,3727.629883,3735.679932,3638.830078,3663.47998,127796600,3663.47998
2013-04-04,3767.879883,3794.719971,3719.199951,3726.159912,124703400,3726.159912
2013-04-03,3789.580078,3806.300049,3752.709961,3754.959961,113307000,3754.959961
2013-04-02,3729.820068,3810.179932,3729.280029,3805.370117,129183200,3805.370117
2013-03-28,3710.919922,3751.149902,3695.090088,3731.419922,109480800,3731.419922
2013-03-27,3763.02002,3765.76001,3669.169922,3711.639893,140480800,3711.639893
2013-03-26,3735.320068,3765.01001,3732.139893,3748.639893,108932200,3748.639893
2013-03-25,3823.879883,3837.02002,3719.439941,3727.97998,131724200,3727.97998
2013-03-22,3766.23999,3790.919922,3750.050049,3770.290039,95914400,3770.290039
2013-03-21,3821.439941,3822.649902,3756.580078,3774.850098,103805600,3774.850098
2013-03-20,3798.120117,3834.879883,3785.810059,3829.560059,105949800,3829.560059
2013-03-19,3813.370117,3819.370117,3763.98999,3775.75,126794800,3775.75
2013-03-18,3768.070068,3832.02002,3761.219971,3825.469971,122589000,3825.469971
2013-03-15,3867.090088,3869.139893,3829.72998,3844.030029,198658000,3844.030029
2013-03-14,3855.300049,3871.580078,3849.689941,3871.580078,119993400,3871.580078
2013-03-13,3834.439941,3839.98999,3817.560059,3836.040039,83695200,3836.040039
2013-03-12,3824.110107,3855.070068,3822.949951,3839.969971,84350200,3839.969971
2013-03-11,3830.689941,3837.790039,3817.919922,3836.27002,73777000,3836.27002
2013-03-08,3813.699951,3849.870117,3813.080078,3840.149902,110423000,3840.149902
2013-03-07,3783.040039,3802.179932,3779.820068,3793.780029,88515400,3793.780029
2013-03-06,3791.540039,3809.00,3769.939941,3773.76001,90551200,3773.76001
2013-03-05,3737.810059,3793.23999,3736.909912,3787.189941,112332600,3787.189941
2013-03-04,3680.580078,3723.679932,3673.030029,3709.76001,98922400,3709.76001
2013-03-01,3712.419922,3731.699951,3661.209961,3699.909912,106514200,3699.909912
2013-02-28,3711.719971,3728.120117,3685.060059,3723.00,124268000,3723.00
2013-02-27,3641.899902,3693.169922,3619.469971,3691.48999,125396600,3691.48999
2013-02-26,3610.060059,3667.620117,3600.810059,3621.919922,162457200,3621.919922
2013-02-25,3721.100098,3787.530029,3704.929932,3721.330078,133442600,3721.330078
2013-02-22,3645.719971,3706.780029,3644.550049,3706.280029,107975400,3706.280029
2013-02-21,3687.280029,3688.050049,3623.169922,3624.800049,142011800,3624.800049
2013-02-20,3734.129883,3743.649902,3701.75,3709.879883,119456600,3709.879883
2013-02-19,3662.120117,3740.48999,3661.129883,3735.820068,100742000,3735.820068
2013-02-18,3655.530029,3669.350098,3640.830078,3667.040039,65821000,3667.040039
2013-02-15,3665.780029,3694.72998,3659.23999,3660.370117,103652600,3660.370117
2013-02-14,3691.50,3710.090088,3657.659912,3669.600098,112155000,3669.600098
2013-02-13,3692.469971,3709.389893,3673.139893,3698.530029,89567200,3698.530029
2013-02-12,3645.27002,3686.580078,3639.530029,3686.580078,88558400,3686.580078
2013-02-11,3660.280029,3676.429932,3634.820068,3650.580078,69192400,3650.580078
2013-02-08,3614.959961,3653.560059,3608.110107,3649.50,98615600,3649.50
2013-02-07,3638.939941,3659.969971,3601.050049,3601.050049,102633000,3601.050049
2013-02-06,3695.27002,3706.97998,3624.030029,3642.899902,130229600,3642.899902
2013-02-05,3654.219971,3710.810059,3654.219971,3694.699951,90120000,3694.699951
2013-02-04,3778.360107,3778.360107,3659.909912,3659.909912,126058600,3659.909912
2013-02-01,3734.659912,3786.25,3731.719971,3773.530029,108402400,3773.530029
2013-01-31,3755.110107,3761.219971,3725.679932,3732.600098,121568600,3732.600098
2013-01-30,3787.330078,3793.26001,3759.26001,3765.52002,96926400,3765.52002
2013-01-29,3780.199951,3789.919922,3762.850098,3785.820068,84269800,3785.820068
2013-01-28,3784.580078,3789.120117,3771.110107,3780.889893,83043200,3780.889893
2013-01-25,3745.810059,3782.600098,3745.02002,3778.159912,100132000,3778.159912
2013-01-24,3723.030029,3752.419922,3711.550049,3752.169922,79562200,3752.169922
2013-01-23,3743.469971,3751.909912,3714.340088,3726.169922,96342200,3726.169922
2013-01-22,3759.00,3762.929932,3724.530029,3741.01001,98266200,3741.01001
2013-01-21,3747.580078,3763.419922,3739.449951,3763.030029,57381200,3763.030029
2013-01-18,3758.379883,3760.949951,3735.709961,3741.580078,100071000,3741.580078
2013-01-17,3709.120117,3754.169922,3705.040039,3744.110107,97595600,3744.110107
2013-01-16,3694.429932,3715.149902,3680.610107,3708.48999,90940200,3708.48999
2013-01-15,3697.209961,3718.300049,3689.340088,3697.350098,103642200,3697.350098
2013-01-14,3721.629883,3730.040039,3704.169922,3708.25,29746400,3708.25
2013-01-11,3708.879883,3714.449951,3683.820068,3706.02002,83582800,3706.02002
2013-01-10,3716.080078,3727.350098,3694.070068,3703.120117,140769400,3703.120117
2013-01-09,3722.090088,3730.050049,3703.530029,3717.449951,130148400,3717.449951
2013-01-08,3694.209961,3731.23999,3692.899902,3705.879883,90902400,3705.879883
2013-01-07,3731.48999,3732.649902,3696.51001,3704.639893,82577200,3704.639893
2013-01-04,3713.320068,3731.129883,3696.540039,3730.02002,64316800,3730.02002
2013-01-03,3724.300049,3726.969971,3703.830078,3721.169922,58745000,3721.169922
2013-01-02,3702.659912,3733.929932,3692.899902,3733.929932,90342600,3733.929932
2012-12-31,3600.159912,3656.659912,3599.219971,3641.070068,23836800,3641.070068
2012-12-28,3677.00,3680.110107,3618.669922,3620.25,49791000,3620.25
2012-12-27,3652.449951,3684.159912,3652.449951,3674.26001,55635000,3674.26001
2012-12-24,3662.949951,3670.52002,3649.889893,3652.610107,20914200,3652.610107
2012-12-21,3650.25,3667.02002,3637.889893,3661.399902,274258800,3661.399902
2012-12-20,3652.409912,3674.570068,3652.080078,3666.72998,156365400,3666.72998
2012-12-19,3661.629883,3670.199951,3650.50,3664.590088,155859400,3664.590088
2012-12-18,3650.25,3656.469971,3631.610107,3648.629883,189095600,3648.629883
2012-12-17,3633.169922,3639.870117,3611.120117,3638.100098,136648200,3638.100098
2012-12-14,3643.699951,3652.959961,3631.879883,3643.280029,182944400,3643.280029
2012-12-13,3654.219971,3659.100098,3633.350098,3643.129883,105850400,3643.129883
2012-12-12,3646.419922,3652.040039,3636.02002,3646.659912,101235800,3646.659912
2012-12-11,3618.969971,3648.929932,3609.00,3646.149902,116762600,3646.149902
2012-12-10,3587.320068,3614.459961,3575.530029,3612.100098,106222200,3612.100098
2012-12-07,3606.76001,3622.360107,3590.120117,3605.610107,120629200,3605.610107
2012-12-06,3598.129883,3621.449951,3585.330078,3601.649902,157769800,3601.649902
2012-12-05,3602.209961,3607.100098,3575.100098,3590.50,126952800,3590.50
2012-12-04,3563.030029,3596.899902,3563.02002,3580.47998,148535400,3580.47998
2012-12-03,3567.899902,3603.050049,3563.290039,3566.590088,122978400,3566.590088
2012-11-30,3568.050049,3584.72998,3557.280029,3557.280029,261395000,3557.280029
2012-11-29,3536.800049,3568.939941,3532.77002,3568.879883,136953400,3568.879883
2012-11-28,3489.530029,3519.719971,3479.159912,3515.189941,111925800,3515.189941
2012-11-27,3521.169922,3530.790039,3491.060059,3502.129883,118886400,3502.129883
2012-11-26,3513.939941,3522.02002,3494.27002,3500.939941,107463200,3500.939941
2012-11-23,3505.350098,3528.800049,3481.649902,3528.800049,187965800,3528.800049
